CUSIP,Ddate,RR,Year,IndX,csp_CIQ,CompanyName,FirmDefault,IndZ,IndY,Type,Seniority,IndustryNaics,Industry_SIC_short_old,UniqueIdent,DefType,EquityValue,DefaultBarrier2,LTDIssuance2,Intangibility,Receivables1,NetIncomeMargin,TotalAssets,NumberEmployees,AvgDailyVOL,AvgTransVol,TRADES,amihud_ILLIQ,amihud_ILLIQ_trades,price_dispersion,price_dispersion_volumeweighted,OfferingAmount,DaysToMaturity,BondAge,BOND_COUPON
52519FEL1,14.09.08,11.7631,2008,4020,CSP_52519FEL1,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEL139705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,511734.4,346.109,0.8,0.833798,13.39940114,0.014525284,0.014151072,18326,8244,892,6.15
52519FEN7,14.09.08,9.68,2008,4020,CSP_52519FEN7,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEN739705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,947500,94.75,0.25,0.077729647,3.087619173,0.018106839,0.016737285,10000,10378,591,6
52519FEP2,14.09.08,22.50705208,2008,4020,CSP_52519FEP2,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEP239705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,1075585,939.8285417,0.75,0.105132032,4.251427212,0.006131256,0.004744004,9830,8737,403,6.85
52519FEQ0,14.09.08,14.62494419,2008,4020,CSP_52519FEQ0,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEQ039705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,7162721.249,7061.584061,1.55,0.114222976,46.97355585,0.019129349,0.018698476,6735,8744,395,6.85
52519FER8,14.09.08,10.5842262,2008,4020,CSP_52519FER8,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FER839705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,1990312.501,1180.5625,0.7,0.048439934,9.478909411,0.006270768,0.005679649,10084,8753,388,6.9
52519FES6,14.09.08,14.83333333,2008,4020,CSP_52519FES6,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FES639705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,814166.6667,608.75,0.25,0.006527778,3.408029879,0.004464703,0.0038468,7593,8759,381,6.8
52519FET4,14.09.08,11.46255833,2008,4020,CSP_52519FET4,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FET439705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.049323943,-0.276574752,691063,28556,863665.6667,761.91815,1,0.121778553,12.0071252,0.005021631,0.004441345,7359,6945,367,6.5
52519FEU1,14.09.08,12.07878168,2008,4020,CSP_52519FEU1,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEU139705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.086575971,-0.276574752,691063,28556,2086721,2752.837159,2.25,0.02692931,14.9699298,0.003111106,0.002790179,34012,8786,353,7
52519FEV9,14.09.08,12.240127,2008,4020,CSP_52519FEV9,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEV939705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.097229179,-0.276574752,691063,28556,1423432.858,1788.988334,1.25,0.020248393,8.378523357,0.004812565,0.004674972,14000,5140,346,6.4
52519FEW7,14.09.08,11.87860938,2008,4020,CSP_52519FEW7,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEW739705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.097229179,-0.276574752,691063,28556,1608241.875,1259.487917,1.7,0.182455844,5.815992064,0.012815309,0.011653652,14635,6973,339,6.5
52519FEX5,14.09.08,12.9456811,2008,4020,CSP_52519FEX5,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEX539705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,#DIV/0!,-0.276574752,691063,28556,1454615.4,2463.6547,1.5,0.03951472,20.51453015,0.004065596,0.003549585,41249,6980,332,6.5
52519FEY3,14.09.08,46.025,2008,4020,CSP_52519FEY3,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEY339705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.000156807,-0.276574752,691063,28556,3733000,2730.5,0.15,0.135983264,1.805555556,0.006707946,0.005452676,1178,1964,325,5.25
52519FEZ0,14.09.08,11.90239575,2008,4020,CSP_52519FEZ0,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FEZ039705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.000156807,-0.276574752,691063,28556,2638399.998,852.199998,0.7,0.43093395,5.422038877,0.056857441,0.054112654,2989,8828,311,6.5
52519FFA4,14.09.08,13.3025,2008,4020,CSP_52519FFA4,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFA439705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.000156807,-0.276574752,691063,28556,437216.6667,266.63125,0.35,0.031599685,11.76380821,0.010472936,0.010475539,3992,7008,304,6.75
52519FFB2,14.09.08,6.35,2008,4020,CSP_52519FFB2,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFB239705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.010749622,-0.276574752,691063,28556,175750,87.875,0.2,0,17.91509001,0,0,14311,8891,248,6.5
52519FFC0,14.09.08,15.29247024,2008,4020,CSP_52519FFC0,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFC039705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.070202674,-0.276574752,691063,28556,2749395.833,2699.012649,1,0.021245863,5.378587157,0.003486538,0.002939899,24643,4147,241,6
52519FFD8,14.09.08,15.48682739,2008,4020,CSP_52519FFD8,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFD839705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.014192793,-0.276574752,691063,28556,4535925.008,2307.067859,0.65,0,3.334260079,0,0,35909,4520,234,6
52519FFE6,14.09.08,10.03911912,2008,4020,CSP_52519FFE6,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFE639705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,6270917.692,5206.338221,3.75,0.015030623,15.60458341,0.003501591,0.003160079,43895,4527,227,6.25
52519FFF3,14.09.08,11.26576389,2008,4020,CSP_52519FFF3,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFF339705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.003432883,-0.276574752,691063,28556,3171888.889,4015.052083,1.75,0.059537897,8.209366139,0.011310124,0.010702848,21829,4168,220,6
52519FFG1,14.09.08,11.08692667,2008,4020,CSP_52519FFG1,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFG139705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.003432883,-0.276574752,691063,28556,3549418.1,4649.196833,2,0.033430188,7.253672421,0.003731979,0.003547232,27564,5274,213,6.25
52519FFH9,14.09.08,20.71270833,2008,4020,CSP_52519FFH9,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFH939705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.003432883,-0.276574752,691063,28556,2526993.75,3908.158333,0.45,0.008251057,5.745129556,0.001351489,0.00134844,10623,5286,199,6.5
52519FFJ5,14.09.08,14.8025,2008,4020,CSP_52519FFJ5,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFJ539705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.002814025,-0.276574752,691063,28556,3313025,2793.55,0.35,0.006851124,19.16480569,0.002088751,0.001611397,10438,5280,206,6.5
52519FFK2,14.09.08,11.23991667,2008,4020,CSP_52519FFK2,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFK239705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.002814025,-0.276574752,691063,28556,1496828,826.0464583,0.95,0.060138834,6.139093954,0.018124039,0.017345186,6151,8944,192,6.75
52519FFL0,14.09.08,4.979487333,2008,4020,CSP_52519FFL0,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFL039705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.002814025,-0.276574752,691063,28556,194200.006,32.36666767,0.15,1.007792755,2.157064766,0.092372406,0.073717826,2675,10812,150,7
52519FFM8,14.09.08,18.12916667,2008,4020,CSP_52519FFM8,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFM839705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.002814025,-0.276574752,691063,28556,1423875,509.4375,0.25,0,5.281388679,0,0,7876,10819,143,7.25
52519FFN6,14.09.08,13.95916667,2008,4020,CSP_52519FFN6,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Retail Note,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,52519FFN639705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.002814025,-0.276574752,691063,28556,2661166.667,869.28125,0.5,0.067749485,11.86744626,0.010142129,0.009924017,7482,10826,136,7.35
5252M0AL1,14.09.08,9.46,2008,4020,CSP_5252M0AL1,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN Zero,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0AL139705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,189200,26.44,0.2,1.007792755,17.49622926,0.092372406,0.073717826,465,554,184,0
5252M0AR8,14.09.08,12.45583503,2008,4020,CSP_5252M0AR8,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0AR839705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,722752.8571,686.4786905,1.3,0.041523046,12.72512903,0.009171955,0.008882693,19000,10697,292,7
5252M0AT4,14.09.08,16.1,2008,4020,CSP_5252M0AT4,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0AT439705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,724500,241.5,0.3,0.004859086,11.33333333,0.012009251,0.007786895,2000,10655,305,7
5252M0AU1,14.09.08,11.05,2008,4020,CSP_5252M0AU1,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0AU139705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,34918000,8729.5,0.1,0.006527731,0,0.00162846,0.001628454,8000,5195,305,9.25
5252M0AY3,14.09.08,11.05,2008,4020,CSP_5252M0AY3,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0AY339705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.067752551,-0.276574752,691063,28556,65637000,16409.25,0.1,0,0,0,0,32000,5218,292,9.5
5252M0BL0,14.09.08,12.37916667,2008,4020,CSP_5252M0BL0,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0BL039705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,48569091.67,36426.81875,0.3,0.005481366,0.038647519,0.001880354,0.001880331,45000,5245,249,8.75
5252M0BX4,14.09.08,11.6825,2008,4020,CSP_5252M0BX4,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0BX439705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,23814775,11907.3875,0.2,0.006883605,0.03297989,0.003465658,0.002668966,28000,5251,247,9.5
5252M0BZ9,14.09.08,16.49407438,2008,4020,CSP_5252M0BZ9,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0BZ939705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.067752551,-0.276574752,691063,28556,2449017109,734588.1774,46.35,0.021972261,1.156106779,0.004723607,0.002300457,4000000,1593,243,5.625
5252M0CB1,14.09.08,11.52605455,2008,4020,CSP_5252M0CB1,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CB139705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.067752551,-0.276574752,691063,28556,7856072.727,5559.978333,2.15,0.049768086,17.78157935,0.006506023,0.00575978,42000,10739,241,7
5252M0CF2,14.09.08,7.225,2008,4020,CSP_5252M0CF2,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CF239705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.072127928,-0.276574752,691063,28556,1900500,382.5,0.35,1.007792755,24.2972188,0.092372406,0.073717826,5000,5384,118,0
5252M0CH8,14.09.08,11.05,2008,4020,CSP_5252M0CH8,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CH839705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,25083500,6270.875,0.1,0,0,0,0,35000,5258,234,8
5252M0CM7,14.09.08,10.421875,2008,4020,CSP_5252M0CM7,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CM739705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,40972500,19679.0625,0.5,0.001195286,2.520639425,0.002896905,0.002483074,24000,5266,233,8.75
5252M0CN5,14.09.08,9.5,2008,4020,CSP_5252M0CN5,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN Zero,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CN539705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.067752551,-0.276574752,691063,28556,23750000,5937.5,0.1,0,0,0,0,3300,319,233,0
5252M0CQ8,14.09.08,11.0625,2008,4020,CSP_5252M0CQ8,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CQ839705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.072127928,-0.276574752,691063,28556,1106250,276.5625,0.1,0.101010101,0.61302682,0.005025126,0.005024935,15000,5279,229,0
5252M0CS4,14.09.08,15.04418752,2008,4020,CSP_5252M0CS4,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CS439705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,3391411.876,7583.371668,1.45,0.009136461,19.10996036,0.002293213,0.00200614,17061,10731,228,7
5252M0CT2,14.09.08,11.0625,2008,4020,CSP_5252M0CT2,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CT239705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,2212500,553.125,0.1,0.034750376,0.30651341,0.015228426,0.009403223,22000,5279,228,8.375
5252M0CV7,14.09.08,5.75,2008,4020,CSP_5252M0CV7,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CV739705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0.067752551,-0.276574752,691063,28556,115000,28.75,0.1,0,15.15151515,0,0,12000,5279,228,9.5
5252M0CW5,14.09.08,13.61709333,2008,4020,CSP_5252M0CW5,"Lehman Brothers Holdings, Inc.","39705Lehman Brothers Holdings, Inc.",40203020,Financials,Corporate MTN,Senior Unsecured,Securities and Commodity Contracts Intermediation and Brokerage (5231), FIN,5252M0CW539705,C11Reorg,2514.85,0.548854446,0.279335311,0.004864969,0,-0.276574752,691063,28556,3080320,2574.865833,0.9,0.031227478,4.116034516,0.004147495,0.004040345,9000,10732,227,7
